Pashtun_Pakistan,0.073985,0.015233,-0.09428,0.058786,-0.072321,0.038208,0.00752,0.005307,-0.014726,-0.013303,-0.009906,0.003447,0.003717,-0.004129,0.010858,0.008618,-0.005998,0.002154,0.00729,-0.009254,-0.006863,-0.006554,0.000616,-0.003253,-0.001197
Pashtun_Pakistan_Kurram,0.074310143,0.007834,-0.095896571,0.067091714,-0.067441143,0.041474857,0.0047335714,0.0057361429,-0.0080347143,-0.0066907143,-0.0028301429,0.00040671429,-0.000084857143,-0.007058,0.008337,0.0098304286,-0.0042094286,0.0020087143,0.001724,-0.011469857,-0.0044562857,-0.0063061429,-0.00010557143,-0.0029607143,0.003336
Pashtun_Pakistan_Syed,0.087644,0.01828,-0.089,0.058463,-0.072321,0.037929,0.002115,-0.001615,-0.014726,-0.009112,-0.002761,0.004046,0.011298,-0.009221,0.008143,0.012596,0.005085,0.004307,0.000251,-0.006128,-0.009109,-0.005812,-0.002588,-0.003976,-0.001796
Pashtun_Safi,0.0828145,0.014725,-0.0843015,0.064476,-0.0658585,0.042252,-0.0010575,0.0028845,-0.012885,-0.0097495,-0.0073075,0.0005245,0.008994,-0.014657,0.009704,0.018894,0.0089315,-0.0052575,-0.0035825,-0.006378,-0.006676,-0.001484,0.003451,0.003253,0.0050895
Pashtun_Shinwari,0.0785375,0.0182795,-0.0812695,0.061047,-0.063858,0.037929,0.0024675,0.004154,-0.01401,-0.0126655,-0.007551,-0.004271,0.006913,-0.014313,0.0095,0.0176345,0.0011085,0.000127,0.0023255,-0.008379,-0.005989,-0.002844,0.000616,0.0031325,0.0079035
Pashtun_Tarkalani,0.081560138,0.024232517,-0.085762517,0.054542448,-0.064436241,0.035640345,0.0032008621,0.0017347586,-0.017180069,-0.015590552,-0.0061651034,-0.0005477931,0.0012507241,-0.0091494828,0.012411448,0.016175931,0.0026977241,0.00095231034,0.0023014828,-0.0097028966,-0.0037735517,-0.0053938276,0.0015469655,-0.0020068621,0.0044058621
Pashtun_Tarkalani_Kakazai,0.083091,0.031481,-0.09692,0.055879,-0.057241,0.037371,0.002585,0.002077,-0.010022,-0.013121,-0.007145,-0.001349,-0.000297,-0.009496,0.011129,0.021745,0.014081,0.000887,-0.002137,-0.004377,-0.00262,-0.00915,-0.004314,0.001205,0.012574
Pashtun_Uthmankhel,0.081879194,0.023324419,-0.083428839,0.055618516,-0.064696935,0.036597548,0.0020240323,0.0015855484,-0.016500419,-0.014525968,-0.0046672581,-0.00082177419,0.0011509032,-0.0068589355,0.011002065,0.012082806,-0.0029568065,0.0010870968,0.0029114194,-0.0097143548,-0.0047174516,-0.0059193548,0.0014432903,-0.0014459355,0.0041640968
Pashtun_Waziri,0.080886,0.016653,-0.092361,0.069303,-0.067366,0.043633,0.00172,0.002289,-0.013652,-0.013606,-0.00589,-0.000903,-0.001905,-0.005968,0.010046,0.009655,-0.005733,0.001408,0.002356,-0.01011,-0.00265,-0.005275,0.003288,-0.004231,0.003221
Pashtun_Yusufzai,0.079848636,0.019510515,-0.089514636,0.05924603,-0.06524297,0.037345939,0.0036745455,0.0028111212,-0.013951,-0.012303758,-0.0049455152,0.00018160606,-0.0010271515,-0.0090413333,0.010479273,0.013628606,-0.00095609091,0.00046063636,0.0014169697,-0.0088451515,-0.0032632121,-0.0059615758,0.0023416667,-0.0035162424,0.0036504545
Pashtun_Zazi,0.083091,0.042652,-0.07203,0.04845,-0.065551,0.024263,0.002115,0.002308,-0.028838,-0.011299,0.00341,0.002548,-0.003568,-0.006055,0.013301,0.012463,-0.009127,0.000633,0.002388,-0.012256,0.005116,-0.007172,-0.005793,-0.015183,0
Piramalai_Kallar,0.036802667,-0.087335667,-0.17913233,0.116604,-0.079297,0.061077,-0.000705,0.013384,0.048881333,0.028064667,-0.002815,-0.0037466667,-0.0021803333,0.0075233333,-0.0085506667,-0.013347333,-0.0048676667,0.0012666667,-0.0011733333,0.0011253333,0.005324,-0.0016076667,-0.0012326667,0.00068266667,-0.0062666667
Pulaya_Kerala,0.035285,-0.09546,-0.172721,0.114343,-0.077245,0.059961,0.000705,0.011999,0.055426,0.027153,-0.006496,-0.003747,0.005352,0.008395,-0.011672,-0.006762,0.014342,-0.002407,-0.001634,0.009755,0.001373,-0.001237,0.00493,0.010604,-0.011376
Pulliyar,0.01479725,-0.1454745,-0.18535475,0.1296855,-0.05554875,0.055081,-0.00464125,0.01828775,0.08170725,0.0570855,0.00008125,-0.0011615,-0.00137525,0.01465675,-0.027687,-0.0178995,0.01437525,0.00161525,0.00260825,0.02519975,0.0048975,0.0141585,-0.00751825,0.00795275,-0.00865175
Punjabi_Arain,0.073036444,0.0098167778,-0.11009839,0.066663611,-0.075706389,0.044808444,0.0025197222,0.0014871111,-0.011737444,-0.0083928889,-0.0059362222,-0.00091583333,0.00022305556,-0.0045339444,0.014280333,0.010459944,-0.0075478333,0.0000915,0.0028911667,-0.010553667,0.0011300556,-0.0054475556,0.0011777222,-0.0039427222,0.00073838889
Punjabi_Arora,0.072619,0.0069056,-0.1071024,0.0699618,-0.0729984,0.0430608,0.002961,0.0005074,-0.0066672,-0.0054308,-0.0055212,-0.003357,0.0014866,-0.0082572,0.0109662,0.007319,-0.0062846,0.0029138,-0.000352,-0.0165328,-0.0069128,-0.0080868,0.000986,-0.005133,0.0040236
Punjabi_Awan,0.07265572,-0.00107722,-0.1073629,0.07510504,-0.07264548,0.04483896,0.00159376,0.00181718,-0.0045626,-0.00395404,-0.00735942,0.00076016,-0.00222008,-0.0074101,0.00939284,0.00981592,-0.00395468,0.00129468,0.00120112,-0.0060055,-0.00445272,-0.00452268,0.0041379,-0.007382,0.00113372
Punjabi_Bania_Gupta,0.044391,-0.055854,-0.150471,0.108852,-0.086478,0.058846,-0.000235,0.01523,0.040291,0.018406,-0.011854,-0.00015,0,-0.006331,0,-0.002652,-0.006389,-0.001267,-0.005405,-0.002251,-0.003494,-0.001237,-0.000246,0.003494,0.001437
Punjabi_Brahmin,0.068294,-0.00914,-0.108611,0.084949,-0.070475,0.055778,0.000705,0.005769,0.000409,-0.005103,-0.006333,0.003747,-0.00773,-0.011423,0.005429,0.015778,0.007041,0.002027,0.005154,-0.00963,0.000873,-0.001978,0.00419,0.001807,-0.000359
Punjabi_Brahmin_Doaba,0.064879,-0.0162485,-0.1091765,0.078166,-0.0720135,0.0471325,-0.0010575,0.009692,-0.0005115,0.000547,-0.0086875,-0.0015735,-0.001561,-0.001307,-0.00095,-0.004641,0.00515,0.000887,-0.002451,-0.00519,-0.006676,-0.0034005,0.0028345,0.0003615,-0.000239
Punjabi_Brahmin_Potohar,0.068294,-0.017264,-0.108611,0.081396,-0.074783,0.047411,0.001175,0.006231,0.001023,-0.002916,-0.005034,0.001349,0,-0.00812,0.011401,0.004773,-0.001434,0.001014,0.001257,-0.010755,-0.003494,-0.003215,-0.004314,-0.007712,0.003233
Punjabi_Chuhra_Christian_India,0.039269,-0.0919055,-0.17423,0.1222565,-0.070475,0.0626105,-0.000235,0.0098075,0.052767,0.0336225,-0.005765,0.002473,0.001115,0.001101,-0.007668,-0.0092815,-0.00352,-0.001457,-0.00088,-0.0013135,0.0061765,0.003091,0.0028345,-0.002892,-0.004012
Punjabi_Gujar,0.071159937,0.0035363125,-0.12180275,0.079106312,-0.078976,0.051518812,0.00338975,0.0061295625,-0.00571875,-0.0076328125,-0.00558225,0.000038375,-0.0009159375,-0.006958875,0.009582125,0.011846125,-0.002800375,0.000584125,0.001342625,-0.010796875,-0.0020785625,-0.0049468125,0.0018291875,-0.00379475,0.00196075
Punjabi_Hindu_India,0.072146346,-0.0099599615,-0.10907485,0.082750115,-0.068995038,0.048494846,0.0016178846,0.0051122692,0.0021867692,-0.0036097308,-0.0064643077,0.00027665385,0.00011446154,-0.0070187692,0.0081484231,0.0074046154,-0.0015746923,-0.00017538462,-0.00055123077,-0.0077056538,-0.0019532308,-0.0033529231,0.0034935,0.00065330769,-0.00066776923
Punjabi_Jatt_Muslim,0.072033714,0.0039171429,-0.10236143,0.079181143,-0.072892571,0.049204286,0.0031892857,0.0052417143,-0.0023374286,-0.0059097143,-0.0059851429,0.00015,0.00021228571,-0.0081,0.012525,0.013922,-0.0015272857,-0.00088685714,0.0035195714,-0.011416143,-0.00048128571,-0.0077371429,0.0014435714,-0.0012738571,0.0021725714
Punjabi_Jatt_Sikh,0.076302179,0.0054764643,-0.098280357,0.080773071,-0.069672286,0.048985107,0.0024675,0.0038075357,0.00086192857,-0.0082786786,-0.0053414286,-0.00055132143,-0.0011733214,-0.00771675,0.012369893,0.009054,-0.0048055,0.00097732143,0.0030841786,-0.0096340714,-0.0010339286,-0.0056086071,0.0013645714,-0.0016396429,0.0027884286
Punhabi_Jatt_Sikh,0.073985,0.00914,-0.092395,0.08398,-0.068013,0.053826,0.00141,0.00923,0.00859,-0.000364,-0.004709,0.006444,-0.004311,-0.009221,0.017644,-0.006895,-0.022035,0.003041,-0.005279,-0.001751,-0.010981,0.001113,-0.001972,0.005784,-0.001317
Punjabi_Kamboj,0.075433727,0.013571455,-0.098737,0.064805545,-0.066753636,0.042366,0.0027559091,0.0033984545,-0.0079763636,-0.0081010909,-0.0037643636,0.00024518182,-0.00058109091,-0.0074691818,0.0084146364,0.010113,-0.0043264545,-0.00097881818,0.0013826364,-0.0090496364,-0.0020985455,-0.0043840909,0.0019719091,-0.0010296364,0.0023732727
Punjabi_Khatri,0.073732056,0.0060368333,-0.1049025,0.071024111,-0.072731444,0.045769056,0.0033944444,0.0043460556,-0.0087604444,-0.0091827222,-0.0058911667,0.00070772222,0.00017344444,-0.0087772778,0.010299667,0.011373111,-0.0027453889,0.00071088889,0.000013888889,-0.012367111,-0.0020035,-0.0072131667,0.0022184444,-0.0021890556,0.0011375
Punjabi_Lahore,0.058346167,-0.040949073,-0.13454176,0.094773948,-0.071583802,0.054592865,0.00022763542,0.0095236667,0.021926688,0.011310042,-0.0052725417,0.00056517708,-0.00012235417,-0.0020873021,0.002276125,0.0025965208,-0.00036397917,0.00031934375,0.00036919792,-0.0039432917,-0.00028595833,-0.002610875,0.0010630312,-0.000077833333,-0.0014694062
Punjabi_Lohar_Muslim_India,0.072847,-0.014217,-0.116907,0.083657,-0.071398,0.051037,-0.00282,0.006461,0.0045,-0.00328,-0.002273,-0.002847,0.012785,-0.005092,0.009093,0.006232,-0.005215,0,-0.007793,-0.003502,-0.004617,-0.002968,0.006532,-0.005061,0.005748
Punjabi_Mughal,0.068294,-0.011171,-0.110119,0.088825,-0.068013,0.054663,0.005875,0.006231,0.015544,0.003645,-0.009094,-0.003747,0.00223,-0.002477,0.006515,0.014717,-0.001304,0.008995,0.008296,-0.006253,-0.001996,-0.008408,-0.010353,0.004699,-0.001916
Punjabi_Muslim_India,0.064879,-0.0137095,-0.1176615,0.069122,-0.06355,0.0449015,-0.0017625,0.004615,0.008488,0.010661,-0.006252,0.0045705,-0.004014,-0.001996,0.004886,0.00537,0.003716,0.0029775,0.0011315,-0.0036895,-0.0001245,-0.0041425,0.0038825,-0.001265,-0.0002395
Punjabi_Nai,0.063741,-0.015233,-0.118793,0.082042,-0.079399,0.054663,0.00235,0.007384,0.009408,0.006378,-0.010718,0.000599,-0.003271,-0.007432,0.013029,0.019093,0.01004,-0.001394,-0.004148,-0.008629,0.005241,-0.008903,0.003204,0.001325,0.005389
Punjabi_Rajput,0.070570333,-0.0055856667,-0.1091135,0.079673333,-0.066986833,0.047086167,0.0027025,0.0066536667,0.0045336667,-0.0018833333,-0.0057648333,0.0017233333,-0.0008175,-0.010597,0.0086636667,0.011159667,0.0043026667,0.00042233333,-0.0012778333,-0.0072533333,0.0044505,-0.0039775,0.000061666667,-0.0021488333,0.0022551667
Punjabi_Rajput_Potohar,0.068781643,0.00043521429,-0.11483329,0.076874,-0.074958929,0.050060857,0.0014267857,0.0051097143,-0.00099342857,-0.0058575714,-0.0011133571,-0.0013593571,0.00021235714,-0.0094270714,0.0113715,0.011762643,-0.002645,-0.000045428571,0.00089778571,-0.014471214,-0.0017022143,-0.0057763571,0.000096928571,-0.0068854286,0.0014625714
Punjabi_Ramgarhia_Tarkhan_Sikh,0.071139333,-0.00913975,-0.1098365,0.083280167,-0.071346583,0.050409583,0.0019583333,0.0065574167,0.0048404167,-0.0010175,-0.0061436667,-0.00052458333,-0.00035925,-0.0037388333,0.006752,0.00712675,-0.0020209167,-0.00020058333,0.00065991667,-0.0080350833,-0.0022044167,-0.0048946667,0.00209525,0.0010644167,-0.0002595
Punjabi_Saini_Sikh,0.069096857,-0.010472143,-0.12305157,0.082082143,-0.073585857,0.048556857,0.0021284286,0.0075178571,0.0031068571,-0.000040428571,-0.0056591429,0.00076042857,-0.0023632857,-0.0030814286,0.004145,0.0045705714,-0.0011431429,0.00049971429,0.000725,-0.0059395714,-0.0014418571,-0.0018845714,0.00064885714,-0.001769,0.001245
Punjabi_Sikh_India,0.072749894,0.00075629787,-0.10378043,0.080722511,-0.070121,0.047708064,0.0016350213,0.0043991489,-0.0008442766,-0.0054166809,-0.0057630426,-0.00017219149,-0.00034793617,-0.0070803617,0.010372532,0.0084885957,-0.0039448085,0.0010835319,0.00077291489,-0.010388064,-0.0022964681,-0.005469617,0.00085746809,-0.00071785106,0.000428
Punjabi_Syed,0.0626025,-0.019295,-0.1142675,0.069768,-0.0697055,0.042252,0.002585,0.003115,0.0111465,0.008474,-0.0060085,-0.00015,0.000297,-0.008395,0.009297,0.008088,-0.0059975,-0.0017105,0.0022625,-0.0059405,-0.006551,-0.001422,-0.0000615,-0.0033735,0.000479
Punjabi_Tarkhan_Muslim,0.075123,-0.007109,-0.11389,0.080104,-0.074783,0.043228,0.010105,0.006461,-0.003272,-0.011845,-0.003085,-0.003297,0.003717,-0.009496,0.003122,0.015248,0.002738,-0.00152,0.000377,-0.001751,-0.006114,-0.001607,0.007025,-0.006627,0.008502
Qizilbash,0.073985,0.054839,-0.068259,0.005168,-0.053548,0.009482,0.000705,0.000923,-0.015953,-0.009659,0.001949,-0.000899,0.002081,-0.003853,0.007465,0.013657,-0.01004,0.003167,0.007165,-0.010255,-0.000374,-0.005688,0.003574,-0.008435,0.007424
Rai,0.0213988,-0.408446,-0.007995,-0.0306204,0.0214196,0.0175698,0.0094472,0.0065076,0.0101442,0.0196086,-0.0758354,-0.0091718,0.0079086,-0.003578,-0.0123508,-0.0038718,0.0034684,-0.0036994,-0.0067122,0.0045522,0.0026452,0.025126,0.0047574,0.0011566,0.0364038
Rajasthani_Brahmin,0.069723333,-0.010352833,-0.108366,0.087980167,-0.067770667,0.051430167,0.00112,0.0062281667,0.0089025,-0.00194,-0.0038596667,0.000016666667,-0.0013045,-0.0049758333,0.0075275,0.0063631667,-0.0033423333,0.00024566667,-0.000058166667,-0.0087263333,-0.00079883333,-0.0034838333,0.0020701667,-0.0016396667,0.00058466667
Rajasthani_Brahmin_Pareek,0.078538,0.001016,-0.097297,0.081073,-0.065858,0.058846,0.012456,0.008077,-0.002045,-0.02278,-0.001786,0.001049,-0.001338,-0.008808,0.019272,0.00358,-0.004563,-0.002407,0.00352,-0.010755,-0.001373,-0.005935,0.001725,-0.002289,0.003832
Rajasthani_Jatt,0.0823035,0.0201865,-0.077935,0.081888,-0.056328,0.0451835,0.0009465,0.003455,-0.00425,-0.006876,-0.0024505,-0.002841,-0.002014,-0.0035315,0.0103275,0.005392,-0.0048115,0.002571,0.0038435,-0.001097,-0.0018815,-0.006526,0.0034435,0.0018775,0.005341
Rajasthani_Meghwal,0.052496,-0.050827667,-0.145283,0.10758667,-0.074217,0.060361,0.00026166667,0.012884333,0.031147333,0.017922,-0.0062396667,-0.0015646667,-0.0013016667,0.00028766667,-0.00040466667,-0.006139,-0.0024403333,-0.00069566667,-0.0017703333,-0.0044256667,0.00035766667,-0.0024286667,0.000544,0.00021433333,-0.00012766667
Rajasthani_Rajput,0.0671554,-0.0067026,-0.1208294,0.0826234,-0.0780452,0.0495868,0.002021,0.0070612,0.0015134,-0.00441,-0.0062032,0.00021,0.001219,-0.0070462,0.0099892,0.01546,0.0008082,-0.0014952,0.0014078,-0.0126562,-0.000624,-0.0094468,0.0016516,-0.0049402,0.0026822
Relli,0.0318705,-0.1147545,-0.1693275,0.1119205,-0.0590875,0.065121,0,0.0114225,0.059823,0.037905,0.000893,0.0003745,-0.0019325,0.0111475,-0.0126895,-0.0200875,-0.0012385,0.0010135,0.002828,0.006378,0.0016845,0.0087795,0.001294,0.00241,-0.0005985
Ror,0.084015812,0.01789875,-0.074811375,0.084908625,-0.059991875,0.045180313,0.0017184375,0.0047449375,-0.00360475,-0.011970625,-0.00592725,0.0003185625,-0.0001579375,-0.010536625,0.011561687,0.010292312,-0.0045878125,0.000079125,0.0007306875,-0.007691125,-0.0039226875,-0.00283625,0.0028193125,0.0016115625,0.000920625
Saidu_Sharif_HP,0.0676109,-0.0109677,-0.1110622,0.078166,-0.0753372,0.0436742,0.001316,0.0044074,-0.0055835,-0.0054853,-0.0055536,0.0018881,-0.0020367,-0.0070463,0.0080075,0.0084326,-0.0006518,-0.001609,0.000528,-0.0070409,-0.000187,-0.0048472,0.0012448,-0.0046993,0.0000719
Sakilli,0.026938,-0.10392267,-0.18378333,0.12360233,-0.072526333,0.065632333,-0.0018016667,0.016999,0.059312,0.040274333,-0.00249,-0.0011986667,-0.000446,0.0075693333,-0.01131,-0.012242333,0.0088663333,0.00076,0.0015086667,0.0040853333,0.0035356667,0.0023496667,-0.00078066667,0.00245,-0.010697333
Saliya_Kerala,0.044391,-0.075149,-0.164425,0.105299,-0.074783,0.058009,-0.00094,0.016845,0.036405,0.024055,0.001137,0.004346,0.000446,0.002064,-0.001493,-0.003182,-0.002608,0.0019,-0.002011,-0.000125,0.008235,0.000124,0.003697,-0.005422,0.005029
Santhal_Bangladesh,0.0104717,-0.2093005,-0.1739657,0.1129864,-0.0168339,0.0677424,-0.0055225,0.0107996,0.0742012,0.0478007,0.0174731,0.0026076,-0.0047422,0.011932,-0.0206701,-0.0212011,0.0138337,-0.0017357,-0.0040978,0.0249868,0.0017593,0.0152711,-0.0058911,0.0077721,0.0005988
Santhal_India,0.0091058095,-0.21529224,-0.17674395,0.11725,-0.015284905,0.068912571,-0.0072962857,0.011417286,0.080572714,0.05035781,0.018783,0.0040606667,-0.0048986667,0.012884143,-0.019996143,-0.025684476,0.011188143,-0.003137,-0.0039865714,0.025952952,0.00047528571,0.016663667,-0.0067551905,0.0089225238,0.0047727143
Saraiki_Jatt,0.071709,0.003047,-0.115399,0.081396,-0.07663,0.044623,0.0047,0.000923,0.001227,-0.006014,-0.006171,0.000749,0.001933,-0.021744,0.002036,0.018828,0.008736,0.00038,0.005154,-0.005878,0.001373,-0.018053,0.002835,-0.007953,0.007903
Savara,0.004553,-0.242712,-0.159522,0.101745,0.010463,0.059404,-0.0047,0.008307,0.075674,0.046106,0.028256,0.001948,-0.002081,0.019405,-0.020222,-0.031954,0.011865,-0.006081,-0.008925,0.032766,0.001373,0.018548,-0.005793,0.009158,0.012334
Sherpa_Khumbu,0.0204885,-0.4092585,-0.00132,-0.031977,0.0113865,0.0071115,0.00846,0.0089995,0.0072605,0.015581,-0.0852535,-0.012589,0.009217,-0.007225,-0.009161,-0.0053035,0.001434,-0.005194,-0.0110615,0.006878,-0.000624,0.02776,0.005423,0.00247,0.045026
Sherpa_Rolwaling_Himal,0.0220058,-0.40465457,-0.0030797333,-0.033516633,0.0136024,0.0055872,0.0053503333,0.0068074667,0.0035383667,0.0141475,-0.0799222,-0.012374,0.010941267,-0.0030597,-0.010459533,-0.0043665667,0.0053197333,-0.001668,-0.0091299333,0.0048105667,-0.000020833333,0.025583767,0.0023211,-0.00028523333,0.036962767
Sherpa_West_Bengal,0.02048825,-0.41179725,-0.00132,-0.03092725,0.0150795,0.00773925,0.00593375,0.0080765,0.006596,0.01248325,-0.085254,-0.0095165,0.013342,-0.0053675,-0.00766825,-0.0065965,-0.0047915,-0.00532075,-0.005845,0.0091915,0.0019655,0.02204125,0.00474475,-0.003675,0.033859
Sindhi,0.0649973,0.0038367,-0.11478005,0.0720811,-0.07660825,0.0459889,0.0030752,0.0054557,-0.00574905,-0.0079284,-0.0099395,-0.00228575,0.00143225,-0.0092401,0.01062565,0.01689045,-0.00400555,0.0008005,0.0030809,-0.0145884,-0.00372815,-0.00323545,0.00112205,-0.00655245,0.0124852
Sindhi_Hindu,0.075123,0.011171,-0.112005,0.072675,-0.078784,0.050479,0.00658,0,-0.010635,-0.011299,-0.006333,-0.013638,0.003419,0.005092,0.00855,0.004906,-0.009518,0.008868,0.005279,-0.020635,-0.003369,-0.008779,-0.005423,-0.011086,0.004191
Singoor_Medieval,0.083091,0.020311,-0.065619,0.060724,-0.051394,0.029841,0,0.007846,-0.027815,-0.018406,-0.006658,0.004496,-0.004608,-0.018441,0.017236,0.021214,0.001043,-0.00114,0.008673,-0.004377,-0.004118,-0.012736,0.006409,-0.00012,0.003832
Sinhalese,0.033534,-0.094756692,-0.17472308,0.11570954,-0.075090769,0.061119923,-0.00068692308,0.012887077,0.051335462,0.031807231,-0.0033726923,0.00057638462,-0.00046884615,0.0055471538,-0.0088948462,-0.0067926923,0.0015245385,0.00027284615,-0.000077307692,0.0048773077,0.0025916923,0.00017130769,-0.0016967692,0.00057453846,-0.0046149231
Sri_Lankan,0.037019571,-0.085691381,-0.17117681,0.11026695,-0.073127143,0.062006619,-0.0013092857,0.011439048,0.046456143,0.029574286,-0.0036422381,0.00049247619,-0.0016847619,0.0048036667,-0.0071995714,-0.0082333333,0.00027938095,0.0013211905,0.00088004762,0.0010182857,0.0037790476,0.001001,0.0012617143,0.00044190476,-0.0033016667
Tajik_Kapisa,0.094473,0.034528,-0.079572,0.046835,-0.070167,0.029841,0.00376,-0.003231,-0.037837,-0.018953,0.003248,0.002398,-0.00223,-0.007294,0.012622,0.015911,-0.005607,0.001014,0.003897,-0.001751,-0.004866,-0.007172,0.008381,-0.00494,0.00455
Tajik_Panjshir,0.093335,0.034528,-0.086361,0.040698,-0.070475,0.029841,0.011751,-0.004384,-0.033337,-0.016219,-0.001137,-0.002098,-0.004014,-0.006468,0.010993,0.021877,-0.004694,0.006081,0.00352,-0.004002,0.003369,-0.00915,0.005669,0.007591,-0.003113
Tamang_Tashinam,0.019246455,-0.39891827,-0.014776182,-0.021406091,0.013624818,0.012169909,0.0048068182,0.0053913636,0.0087388182,0.015208364,-0.078197545,-0.0091961818,0.010514182,-0.0017265455,-0.012276636,-0.0062678182,0.005251,-0.0041808182,-0.0096788182,0.0060710909,-0.001089,0.027698364,0.0084257273,0.0027274545,0.038047727
Tamil_Brahmin_Iyengar,0.047806,-0.050776,-0.145569,0.104006,-0.075706,0.056894,-0.00376,0.010153,0.025361,0.014579,-0.001299,-0.000599,0.003419,-0.007156,0.0019,0.008618,0.008084,0.002154,-0.000754,0.002251,0,-0.001855,0.002711,0.003856,-0.000958
Tamil_Nadu_Brahmin,0.05499075,-0.044746688,-0.14153806,0.10162425,-0.07639875,0.0549415,-0.0003819375,0.00649,0.02654975,0.018793062,-0.0035928125,-0.0008804375,-0.0038000625,0.0028815,0.000950125,0.0002735,-0.0009941875,0.0018845,0.00029075,-0.0021650625,0.0030104375,-0.0001778125,0.0038361875,-0.0019355625,-0.0013396875
Tamil_Nadu_Brahmin_Iyer,0.053070083,-0.045868042,-0.14341583,0.10054746,-0.072385292,0.057521083,0.00094,0.010230375,0.029425917,0.016294917,-0.0030109167,-0.0010490833,-0.00043358333,-0.0010551667,0.0016908333,0.0028120417,0.0022545417,-0.00046454167,0.000329875,-0.0029180833,0.0010605833,-0.00210725,0.00011808333,0.00083845833,-0.0018809167
Tamil_Nadu_Dalit,0.025916615,-0.11373938,-0.18940162,0.128555,-0.076085154,0.065646538,-0.0016450769,0.015318846,0.067602923,0.046652385,-0.0049964615,0.0020174615,-0.0024129231,0.011983769,-0.012079231,-0.0098218462,0.0086152308,0.00024369231,-0.0014213846,0.0064741538,0.0052696154,0.0023779231,-0.0013556154,0.0075265385,-0.0028278462
Tamil_Nadu_Vanniyar,0.04173,-0.07026,-0.16954,0.10871,-0.08296,0.05956,-0.00105,0.0113,0.03774,0.02145,-0.00471,-0.00026,-0.00312,0.00247,-0.00315,-0.00297,0.0022,0.00389,0.00443,-0.00492,0.00529,-0.00086,0.00142,0.00155,-0.0054
